age,workclass,education,edu-num,marital-status,occupation,relationship,race,sex,income
25, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Own-child, White, Male, <=50K
56, Private, Bachelors,11, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
45, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
31, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
36, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, <=50K
52, Private, HS-grad,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
44, Private, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
31, Private, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female, <=50K
38, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Transport-moving, Not-in-family, White, Male, <=50K
27, Private, Some-college,10, Never-married, Craft-repair, Own-child, Black, Male, <=50K
57, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
20, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Own-child, White, Female, <=50K
34, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Female, >50K
39, Private, 1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
35, Private, Some-college,10, Divorced, Priv-house-serv, Own-child, White, Female, <=50K
32, Local-gov, HS-grad,14, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
47, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
57, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female, >50K
53, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, <=50K
33, Private, HS-grad,13, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
63, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female, <=50K
43, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Own-child, White, Female, <=50K
8, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Female, <=50K
32, Private, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female, <=50K
35, Local-gov, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
44, Local-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Female, <=50K
45, Private, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
69, Private, Prof-school,6, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
46, Private, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Male, <=50K
33, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, <=50K
61, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
38, State-gov, HS-grad,11, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
31, Self-emp-not-inc, HS-grad,9, Never-married, Exec-managerial, Other-relative, Black, Female, <=50K
41, Private, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
40, Private, 1st-4th,10, Divorced, Machine-op-inspct, Husband, White, Male, <=50K
44, Private, Some-college,10, Married-civ-spouse, Other-service, Unmarried, White, Female, <=50K
29, Self-emp-not-inc, Masters,14, Separated, Prof-specialty, Own-child, White, Male, >50K
43, Private, HS-grad,9, Married-civ-spouse, Sales, Own-child, White, Female, >50K
62, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
43, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
41, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
12, ?, HS-grad,13, Never-married, ?, Own-child, Black, Female, <=50K
48, ?, Some-college,10, Divorced, ?, Unmarried, White, Female, <=50K
51, Local-gov, Some-college,10, Never-married, Prof-specialty, Unmarried, White, Female, >50K
36, Private, Assoc-acdm,11, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
47, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
47, Private, HS-grad,13, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
13, ?, Assoc-acdm,14, Never-married, ?, Other-relative, Black, Male, <=50K
41, Private, HS-grad,11, Married-civ-spouse, Exec-managerial, Wife, White, Male, >50K
38, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
41, Private, HS-grad,12, Married-civ-spouse, ?, Husband, White, Male, >50K
42, Local-gov, Some-college,14, Married-civ-spouse, Prof-specialty, Own-child, White, Female, >50K
54, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female, <=50K
54, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
36, Private, 1st-4th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
42, Private, HS-grad,14, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
38, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
41, Private, HS-grad,9, Divorced, Craft-repair, Husband, White, Male, <=50K
24, Local-gov, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female, <=50K
37, Local-gov, HS-grad,10, Divorced, Prof-specialty, Own-child, White, Female, <=50K
38, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female, >50K
59, ?, HS-grad,6, Married-civ-spouse, ?, Husband, White, Male, <=50K
24, ?, HS-grad,9, Never-married, ?, Own-child, White, Male, <=50K
49, Private, HS-grad,12, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
43, Self-emp-not-inc, Assoc-acdm,14, Married-civ-spouse, Other-service, Own-child, White, Female, <=50K
57, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
36, Private, 11th,7, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
50, Local-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Other-relative, Black, Female, >50K
52, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Female, >50K
41, ?, HS-grad,13, Never-married, ?, Not-in-family, White, Male, <=50K
45, Private, 1st-4th,13, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
21, Private, HS-grad,9, Married-civ-spouse, ?, Own-child, Black, Male, <=50K
46, State-gov, HS-grad,7, Married-civ-spouse, Craft-repair, Husband, Black, Male, <=50K
65, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
41, Private, HS-grad,9, Divorced, Adm-clerical, Husband, White, Male, <=50K
49, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
52, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, <=50K
49, ?, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
54, State-gov, Assoc-acdm,11, Married-civ-spouse, ?, Husband, White, Female, >50K
36, Private, Some-college,10, Divorced, Other-service, Husband, White, Male, <=50K
53, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
28, Private, HS-grad,10, Never-married, Tech-support, Other-relative, Black, Female, <=50K
33, Private, 11th,7, Married-civ-spouse, ?, Husband, White, Male, <=50K
43, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Female, >50K
43, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male, <=50K
23, Local-gov, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male, <=50K
41, Private, HS-grad,13, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
33, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
52, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
36, Private, HS-grad,14, Never-married, Exec-managerial, Own-child, White, Female, <=50K
44, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female, <=50K
34, Local-gov, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female, >50K
53, Private, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
50, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
17, Local-gov, Masters,10, Never-married, Machine-op-inspct, Not-in-family, Black, Female, <=50K
55, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
46, Private, Assoc-acdm,11, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
43, Private, HS-grad,14, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
38, Private, HS-grad,7, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
32, Private, HS-grad,12, Never-married, Transport-moving, Own-child, White, Male, >50K
55, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male, <=50K
60, Self-emp-not-inc, HS-grad,9, Separated, Prof-specialty, Not-in-family, White, Male, >50K
47, Private, 1st-4th,10, Divorced, Adm-clerical, Husband, White, Male, <=50K
38, Private, Masters,13, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
49, Private, Some-college,10, Married-civ-spouse, Craft-repair, Unmarried, White, Male, <=50K
28, Private, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
59, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
39, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
9, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, <=50K
26, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Own-child, White, Male, <=50K
48, State-gov, Assoc-acdm,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
68, Private, HS-grad,13, Married-civ-spouse, Craft-repair, Husband, Black, Female, <=50K
45, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
49, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male, <=50K
57, Private, Some-college,6, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
64, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Female, <=50K
45, Private, 1st-4th,11, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male, <=50K
53, Local-gov, HS-grad,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female, >50K
30, Local-gov, HS-grad,13, Married-civ-spouse, ?, Husband, Black, Male, <=50K
27, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male, >50K
9, Private, HS-grad,10, Never-married, Machine-op-inspct, Own-child, White, Male, <=50K
41, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, <=50K
35, Private, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
65, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Female, <=50K
37, Local-gov, HS-grad,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Male, <=50K
39, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
39, ?, Assoc-acdm,10, Separated, ?, Own-child, White, Male, <=50K
49, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
52, Private, HS-grad,10, Never-married, Adm-clerical, Husband, White, Female, <=50K
42, Private, 10th,11, Never-married, Craft-repair, Husband, White, Male, <=50K
69, Private, Prof-school,13, Divorced, Other-service, Not-in-family, White, Male, <=50K
63, Private, Assoc-acdm,11, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female, <=50K
69, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Female, >50K
42, ?, Assoc-acdm,7, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
52, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
49, Private, HS-grad,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Female, <=50K
41, Private, Some-college,10, Married-civ-spouse, Craft-repair, Own-child, Black, Female, <=50K
53, Local-gov, HS-grad,9, Married-civ-spouse, ?, Husband, White, Female, <=50K
51, Private, HS-grad,10, Never-married, Machine-op-inspct, Not-in-family, Black, Female, <=50K
54, Self-emp-not-inc, 10th,12, Married-civ-spouse, ?, Husband, White, Male, >50K
46, Private, HS-grad,6, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
28, Self-emp-inc, Some-college,10, Married-civ-spouse, Craft-repair, Own-child, White, Female, >50K
59, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Female, >50K
43, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Unmarried, White, Female, <=50K
24, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Black, Female, <=50K
39, Local-gov, HS-grad,9, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Female, <=50K
73, Private, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male, >50K
45, Private, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female, <=50K
38, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
43, Local-gov, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
43, State-gov, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male, >50K
27, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Black, Female, <=50K
58, Private, HS-grad,10, Divorced, Craft-repair, Unmarried, White, Male, <=50K
41, Local-gov, Assoc-acdm,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
40, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
23, Self-emp-not-inc, Bachelors,4, Never-married, Exec-managerial, Not-in-family, White, Female, >50K
46, ?, HS-grad,11, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
45, Private, 11th,7, Married-civ-spouse, Prof-specialty, Unmarried, White, Female, >50K
47, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male, <=50K
46, Private, 9th,4, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
35, Private, Assoc-acdm,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male, >50K
42, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
38, Private, HS-grad,9, Never-married, ?, Not-in-family, White, Female, <=50K
36, Local-gov, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
27, Private, Assoc-acdm,10, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
51, Private, Some-college,7, Married-civ-spouse, Craft-repair, Husband, Black, Male, <=50K
58, Private, HS-grad,13, Divorced, Priv-house-serv, Husband, White, Male, <=50K
51, Private, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Female, <=50K
34, Private, HS-grad,10, Never-married, Machine-op-inspct, Not-in-family, White, Female, <=50K
-1, ?, HS-grad,9, Never-married, ?, Not-in-family, Black, Male, <=50K
54, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
42, Local-gov, HS-grad,13, Divorced, ?, Not-in-family, White, Male, <=50K
39, Private, Bachelors,10, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
34, Private, HS-grad,9, Never-married, ?, Not-in-family, White, Male, <=50K
27, Local-gov, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male, >50K
53, Local-gov, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
27, Private, Assoc-acdm,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male, <=50K
48, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female, <=50K
36, Private, HS-grad,13, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
22, Self-emp-inc, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Female, <=50K
40, Local-gov, 1st-4th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
42, State-gov, Some-college,6, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
46, Private, HS-grad,9, Never-married, ?, Not-in-family, White, Male, <=50K
37, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
15, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
57, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Female, <=50K
16, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
45, Private, Some-college,10, Divorced, Machine-op-inspct, Husband, White, Male, <=50K
49, Private, 1st-4th,11, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
15, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male, <=50K
39, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female, <=50K
43, State-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
51, ?, HS-grad,9, Married-civ-spouse, ?, Other-relative, White, Female, <=50K
52, Private, Some-college,10, Divorced, Craft-repair, Husband, White, Female, <=50K
62, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Female, <=50K
33, Local-gov, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
25, Private, 1st-4th,10, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
34, Private, Some-college,10, Never-married, Adm-clerical, Wife, White, Female, <=50K
20, Local-gov, Some-college,10, Never-married, ?, Not-in-family, White, Male, >50K
54, Private, Some-college,10, Divorced, Craft-repair, Husband, White, Male, >50K
41, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
48, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Female, <=50K
26, ?, 11th,7, Never-married, ?, Other-relative, Black, Female, >50K
31, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
46, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male, <=50K
35, Private, Masters,10, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
10, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, <=50K
43, Private, HS-grad,9, Married-AF-spouse, Exec-managerial, Unmarried, Black, Female, <=50K
64, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
30, Private, Some-college,10, Divorced, Other-service, Not-in-family, White, Female, <=50K
22, Private, Assoc-acdm,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male, <=50K
47, Private, HS-grad,9, Never-married, ?, Not-in-family, White, Male, <=50K
46, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male, <=50K
35, ?, HS-grad,10, Never-married, Farming-fishing, Other-relative, Black, Female, <=50K
44, Private, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female, <=50K
57, Private, HS-grad,11, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
40, Private, HS-grad,10, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
31, Private, Some-college,10, Married-civ-spouse, Other-service, Own-child, Black, Female, <=50K
29, Private, Assoc-acdm,14, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
44, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female, <=50K
49, State-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
40, Private, Some-college,10, Never-married, Craft-repair, Unmarried, White, Female, <=50K
27, Private, 1st-4th,10, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
50, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
46, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
27, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
48, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female, <=50K
31, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male, <=50K
30, Local-gov, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
30, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
25, Private, Assoc-acdm,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
-12, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
31, Self-emp-not-inc, Masters,10, Never-married, Prof-specialty, Own-child, White, Female, <=50K
54, Private, 10th,14, Married-civ-spouse, Prof-specialty, Husband, White, Female, >50K
17, Private, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male, <=50K
3, Private, Assoc-acdm,10, Never-married, ?, Unmarried, White, Male, <=50K
33, Self-emp-not-inc, Some-college,10, Never-married, ?, Not-in-family, Black, Female, >50K
39, Private, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Female, <=50K
12, Private, HS-grad,10, Never-married, Machine-op-inspct, Not-in-family, White, Male, <=50K
39, Private, HS-grad,9, Divorced, Exec-managerial, Own-child, White, Female, <=50K
35, Local-gov, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
66, Private, Assoc-acdm,14, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
42, Private, HS-grad,10, Never-married, Other-service, Own-child, White, Female, <=50K
17, Private, Some-college,10, Never-married, Prof-specialty, Own-child, Black, Male, >50K
21, Private, Bachelors,13, Never-married, Transport-moving, Not-in-family, White, Male, <=50K
58, Private, HS-grad,13, Divorced, Sales, Not-in-family, White, Male, <=50K
49, Local-gov, HS-grad,7, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
52, ?, HS-grad,10, Never-married, Other-service, Own-child, White, Male, <=50K
42, Local-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female, <=50K
54, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Not-in-family, White, Male, <=50K
37, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
35, ?, 10th,6, Married-civ-spouse, ?, Husband, White, Male, >50K
36, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Unmarried, White, Female, <=50K
44, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
49, Private, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Male, <=50K
44, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, >50K
41, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
53, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
42, Private, Some-college,10, Divorced, Other-service, Husband, White, Male, <=50K
54, Private, 10th,6, Married-civ-spouse, ?, Husband, White, Male, >50K
50, ?, Assoc-acdm,6, Married-civ-spouse, ?, Husband, White, Male, <=50K
40, Private, HS-grad,9, Married-civ-spouse, Other-service, Own-child, White, Female, >50K
33, Private, Some-college,10, Never-married, Prof-specialty, Husband, Black, Male, >50K
38, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female, <=50K
41, ?, HS-grad,9, Never-married, ?, Not-in-family, White, Female, <=50K
19, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male, <=50K
30, Local-gov, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
25, Private, HS-grad,13, Never-married, ?, Not-in-family, White, Female, <=50K
51, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female, <=50K
52, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
42, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
53, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male, <=50K
28, Local-gov, HS-grad,14, Never-married, Other-service, Not-in-family, White, Male, <=50K
46, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
48, Private, HS-grad,9, Never-married, Craft-repair, Husband, White, Male, >50K
22, Private, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male, >50K
36, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female, <=50K
40, ?, HS-grad,10, Married-civ-spouse, ?, Husband, White, Male, >50K
44, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Own-child, Black, Female, <=50K
42, Private, Assoc-acdm,14, Married-civ-spouse, Other-service, Husband, Black, Male, <=50K
31, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
41, Private, Some-college,10, Divorced, Craft-repair, Husband, White, Female, <=50K
44, Private, HS-grad,9, Divorced, Other-service, Husband, White, Male, <=50K
38, Local-gov, 11th,7, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
51, Private, 11th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
45, Private, 1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
57, Private, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Female, <=50K
36, Private, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male, <=50K
41, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male, <=50K
21, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Male, <=50K
47, Private, Some-college,10, Married-civ-spouse, Priv-house-serv, Husband, White, Male, <=50K
34, Private, Some-college,10, Divorced, Exec-managerial, Husband, White, Male, <=50K
24, Private, HS-grad,10, Never-married, Farming-fishing, Other-relative, Black, Male, <=50K
55, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Unmarried, White, Female, >50K
60, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Female, <=50K
45, Private, HS-grad,9, Divorced, Adm-clerical, Husband, White, Female, <=50K
22, Private, 10th,9, Married-civ-spouse, ?, Husband, White, Male, >50K
34, Self-emp-not-inc, HS-grad,9, Never-married, Sales, Not-in-family, White, Male, <=50K
36, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, >50K
68, Private, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male, <=50K
30, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
47, State-gov, Assoc-acdm,10, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
54, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
46, ?, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male, <=50K
35, ?, HS-grad,9, Never-married, Prof-specialty, Unmarried, Black, Male, <=50K
36, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male, <=50K
51, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
57, Private, HS-grad,9, Married-civ-spouse, Other-service, Own-child, White, Female, <=50K
39, Private, 10th,14, Married-civ-spouse, Prof-specialty, Husband, Black, Female, >50K
15, Private, HS-grad,9, Never-married, Sales, Own-child, Black, Female, <=50K
23, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Male, <=50K
15, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male, <=50K
32, Private, 1st-4th,10, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
34, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Black, Male, <=50K
