age,workclass,education,edu-num,marital-status,occupation,relationship,race,sex,income
23, Private, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male, <=50K
63, Private, Some-college,10, Widowed, Other-service, Not-in-family, White, Female, <=50K
67, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, >50K
23, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
22, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male, <=50K
66, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
25, Private, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
30, Private, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Female, <=50K
35, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
67, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
30, Private, 12th,8, Never-married, Craft-repair, Not-in-family, Black, Male, <=50K
26, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Black, Female, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
21, Private, Some-college,10, Never-married, Sales, Own-child, White, Male, <=50K
18, Private, 12th,8, Never-married, Craft-repair, Own-child, White, Male, <=50K
21, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
76, Self-emp-inc, 9th,5, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
51, Federal-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male, <=50K
26, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, <=50K
18, Private, 12th,8, Never-married, Other-service, Not-in-family, White, Female, <=50K
18, ?, 11th,7, Never-married, ?, Own-child, White, Male, <=50K
34, Private, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
59, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
55, Private, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male, >50K
33, Self-emp-not-inc, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male, <=50K
25, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female, <=50K
48, Private, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, White, Female, <=50K
64, Private, Bachelors,13, Divorced, Sales, Not-in-family, White, Female, <=50K
47, Local-gov, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female, >50K
26, Private, Some-college,10, Never-married, Tech-support, Own-child, White, Female, <=50K
36, Private, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
21, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, <=50K
54, ?, 7th-8th,4, Never-married, ?, Not-in-family, White, Female, <=50K
30, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male, <=50K
41, Self-emp-not-inc, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male, <=50K
53, ?, Masters,14, Never-married, ?, Not-in-family, White, Female, >50K
34, Private, Some-college,10, Never-married, Sales, Other-relative, Black, Male, <=50K
20, ?, Some-college,10, Never-married, ?, Own-child, White, Female, <=50K
24, Private, 10th,6, Never-married, Sales, Not-in-family, White, Male, <=50K
26, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
25, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
35, Private, Some-college,10, Divorced, Sales, Unmarried, White, Female, <=50K
41, Private, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male, >50K
33, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male, <=50K
18, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female, <=50K
27, Self-emp-inc, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Male, <=50K
32, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female, <=50K
51, Local-gov, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male, <=50K
38, Private, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, Black, Female, <=50K
41, Local-gov, Some-college,10, Married-civ-spouse, Transport-moving, Wife, White, Female, <=50K
26, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
38, Self-emp-not-inc, Assoc-voc,11, Divorced, Exec-managerial, Unmarried, White, Male, <=50K
54, Private, 9th,5, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
30, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
31, Private, Some-college,10, Widowed, Exec-managerial, Unmarried, White, Female, <=50K
26, State-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
75, Self-emp-not-inc, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
29, Private, Masters,14, Never-married, Transport-moving, Own-child, Black, Male, <=50K
61, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
24, Private, Some-college,10, Separated, Sales, Unmarried, White, Female, <=50K
22, ?, 12th,8, Never-married, ?, Not-in-family, White, Male, <=50K
34, Private, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
42, Private, Some-college,10, Divorced, Craft-repair, Own-child, White, Male, <=50K
24, Private, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
42, Self-emp-not-inc, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male, <=50K
27, Federal-gov, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male, <=50K
39, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, >50K
20, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, <=50K
51, Private, 11th,7, Never-married, Other-service, Not-in-family, Black, Female, <=50K
68, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, <=50K
28, Federal-gov, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male, <=50K
43, Private, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Female, <=50K
35, Private, Some-college,10, Married-spouse-absent, Craft-repair, Not-in-family, White, Male, <=50K
44, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female, <=50K
41, Private, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, White, Male, <=50K
44, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
20, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Female, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
27, Self-emp-not-inc, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
32, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Male, <=50K
46, Private, Some-college,10, Divorced, Sales, Not-in-family, White, Male, <=50K
26, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male, <=50K
20, Private, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, White, Female, <=50K
49, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
32, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
32, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
49, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
36, Private, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male, <=50K
22, Private, Some-college,10, Never-married, Other-service, Other-relative, White, Male, <=50K
52, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
42, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
22, ?, Some-college,10, Never-married, ?, Own-child, White, Male, <=50K
72, Private, HS-grad,9, Widowed, Other-service, Unmarried, White, Female, <=50K
30, Local-gov, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female, <=50K
44, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
23, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female, <=50K
22, Private, Some-college,10, Never-married, Sales, Own-child, White, Male, <=50K
59, Private, Bachelors,13, Separated, Adm-clerical, Unmarried, White, Male, <=50K
46, Private, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female, <=50K
30, Private, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
64, Federal-gov, 7th-8th,4, Widowed, Other-service, Unmarried, White, Female, <=50K
31, Private, Some-college,10, Married-civ-spouse, Sales, Wife, Black, Female, <=50K
64, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
45, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female, <=50K
59, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
32, Private, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female, <=50K
43, Private, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male, <=50K
66, ?, 10th,6, Divorced, ?, Not-in-family, White, Female, <=50K
23, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Male, <=50K
49, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
32, Private, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
49, Private, Assoc-voc,11, Never-married, Exec-managerial, Unmarried, White, Female, <=50K
33, Private, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Male, <=50K
28, Private, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
47, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male, <=50K
41, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male, <=50K
34, Local-gov, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
25, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, <=50K
20, ?, Some-college,10, Never-married, ?, Own-child, White, Female, <=50K
21, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female, <=50K
25, Private, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male, <=50K
46, Private, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
37, Private, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, <=50K
41, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
44, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male, <=50K
30, Private, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
54, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
35, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male, <=50K
58, ?, HS-grad,9, Widowed, ?, Not-in-family, White, Female, <=50K
21, Private, Some-college,10, Never-married, Tech-support, Own-child, White, Female, <=50K
35, Self-emp-not-inc, Masters,14, Married-civ-spouse, Sales, Husband, White, Male, >50K
35, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
19, Private, Some-college,10, Never-married, Craft-repair, Own-child, White, Male, <=50K
48, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
56, ?, Some-college,10, Married-civ-spouse, ?, Husband, White, Male, <=50K
65, Self-emp-not-inc, Some-college,10, Widowed, Craft-repair, Not-in-family, White, Female, <=50K
40, Private, Bachelors,13, Separated, Adm-clerical, Unmarried, Black, Male, <=50K
26, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
45, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
26, Private, Some-college,10, Never-married, Craft-repair, Own-child, White, Male, <=50K
32, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
35, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male, >50K
22, Self-emp-not-inc, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
37, Private, Assoc-voc,11, Separated, Prof-specialty, Own-child, White, Female, <=50K
25, Private, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
64, Private, 1st-4th,2, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
46, Private, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
30, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, <=50K
63, Private, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, White, Male, >50K
51, Local-gov, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male, >50K
68, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
36, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
28, Self-emp-inc, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
41, Local-gov, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, <=50K
47, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
22, Private, Some-college,10, Never-married, Other-service, Unmarried, Black, Female, <=50K
33, ?, Bachelors,13, Never-married, ?, Own-child, Asian-Pac-Islander, Male, <=50K
34, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
46, Federal-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
28, Private, Some-college,10, Married-spouse-absent, Adm-clerical, Own-child, White, Female, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
18, Private, Some-college,10, Never-married, Sales, Own-child, White, Female, <=50K
33, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
51, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
56, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
54, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female, <=50K
29, Private, HS-grad,9, Never-married, Exec-managerial, Unmarried, Black, Female, <=50K
40, Private, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female, <=50K
53, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
22, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male, <=50K
33, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
28, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male, <=50K
63, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female, <=50K
53, Federal-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
37, Private, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
50, Federal-gov, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Male, <=50K
22, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male, <=50K
40, Federal-gov, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
22, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, >50K
21, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male, <=50K
25, Private, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, <=50K
20, Private, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female, <=50K
43, Federal-gov, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
29, Private, Assoc-voc,11, Never-married, Exec-managerial, Unmarried, White, Female, <=50K
32, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, >50K
42, Private, Masters,14, Married-civ-spouse, Sales, Husband, White, Male, >50K
33, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male, <=50K
27, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female, >50K
22, ?, Some-college,10, Never-married, ?, Own-child, White, Female, <=50K
29, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
29, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
20, Private, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female, <=50K
35, Private, 10th,6, Never-married, Adm-clerical, Own-child, White, Male, <=50K
31, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
33, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
67, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
46, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
45, Private, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, >50K
17, Local-gov, 11th,7, Never-married, Sales, Own-child, White, Male, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
48, Self-emp-not-inc, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male, >50K
49, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Black, Female, <=50K
20, Private, Some-college,10, Never-married, Sales, Other-relative, White, Female, <=50K
27, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
64, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
53, Federal-gov, Some-college,10, Separated, Craft-repair, Not-in-family, Black, Male, <=50K
52, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
29, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
32, Self-emp-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
48, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, >50K
30, Private, Some-college,10, Never-married, Craft-repair, Other-relative, White, Male, <=50K
34, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
19, ?, Some-college,10, Never-married, ?, Own-child, White, Male, <=50K
39, Private, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
28, Private, 11th,7, Never-married, Handlers-cleaners, Other-relative, White, Male, <=50K
17, Private, 12th,8, Never-married, Sales, Not-in-family, White, Female, <=50K
54, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
24, Private, Some-college,10, Never-married, Sales, Own-child, White, Male, <=50K
25, Private, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female, <=50K
25, Private, 11th,7, Divorced, Other-service, Unmarried, White, Female, <=50K
48, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female, >50K
24, Private, Bachelors,13, Never-married, Sales, Own-child, White, Female, <=50K
31, Private, Some-college,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, <=50K
47, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
45, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
19, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female, <=50K
52, Self-emp-inc, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, >50K
52, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
19, ?, HS-grad,9, Never-married, ?, Other-relative, Asian-Pac-Islander, Female, <=50K
60, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, <=50K
43, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
24, Private, Assoc-acdm,12, Divorced, Other-service, Own-child, White, Female, <=50K
20, ?, Some-college,10, Never-married, ?, Own-child, White, Female, <=50K
51, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
38, Self-emp-not-inc, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male, <=50K
21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female, <=50K
40, Self-emp-inc, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
54, Private, Some-college,10, Widowed, Exec-managerial, Unmarried, White, Female, <=50K
35, Private, Bachelors,13, Never-married, Other-service, Other-relative, White, Male, <=50K
52, Private, 11th,7, Separated, Machine-op-inspct, Unmarried, Black, Male, <=50K
53, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
56, ?, Some-college,10, Widowed, ?, Not-in-family, Black, Female, <=50K
35, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, Black, Male, <=50K
43, Self-emp-not-inc, Some-college,10, Divorced, Sales, Unmarried, White, Female, <=50K
29, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
29, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male, <=50K
27, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, <=50K
58, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
64, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
53, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Black, Female, <=50K
21, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
40, Self-emp-not-inc, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
52, State-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
38, Private, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male, <=50K
40, ?, Some-college,10, Divorced, ?, Not-in-family, White, Female, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
56, ?, Masters,14, Never-married, ?, Not-in-family, White, Female, >50K
68, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
24, Private, HS-grad,9, Never-married, Sales, Not-in-family, White, Male, <=50K
40, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
43, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male, >50K
38, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
45, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, >50K
18, Private, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male, <=50K
57, Local-gov, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
49, Private, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female, <=50K
25, Private, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female, <=50K
52, Federal-gov, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male, <=50K
56, Private, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male, <=50K
26, Self-emp-inc, Some-college,10, Never-married, Sales, Not-in-family, White, Male, <=50K
19, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Female, <=50K
25, Self-emp-inc, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, <=50K
25, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, <=50K
21, Private, HS-grad,9, Never-married, Sales, Other-relative, White, Male, <=50K
48, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
33, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
31, State-gov, HS-grad,9, Divorced, Protective-serv, Own-child, Other, Male, <=50K
26, Self-emp-not-inc, HS-grad,9, Divorced, Farming-fishing, Unmarried, White, Male, <=50K
37, State-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
29, ?, Some-college,10, Divorced, ?, Unmarried, White, Female, <=50K
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male, <=50K
28, Private, Some-college,10, Married-civ-spouse, Sales, Husband, Other, Male, <=50K
49, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female, <=50K
73, ?, 10th,6, Never-married, ?, Not-in-family, White, Male, <=50K
49, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
51, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female, >50K
40, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, <=50K
24, Private, Assoc-voc,11, Never-married, Machine-op-inspct, Own-child, White, Female, <=50K
18, Private, 12th,8, Never-married, Sales, Own-child, White, Male, <=50K
41, Private, 10th,6, Married-civ-spouse, Transport-moving, Husband, Black, Male, >50K
46, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
46, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female, <=50K
64, Private, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
50, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
53, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
21, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
22, State-gov, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
37, Private, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female, >50K
39, Federal-gov, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male, >50K
30, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, <=50K
25, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
26, Private, Some-college,10, Never-married, Exec-managerial, Unmarried, Black, Female, <=50K
43, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, <=50K
59, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female, <=50K
27, Private, HS-grad,9, Married-spouse-absent, Adm-clerical, Unmarried, White, Female, <=50K
55, Private, 10th,6, Married-civ-spouse, Craft-repair, Husband, Black, Male, >50K
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male, <=50K
25, Private, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
28, Private, Assoc-acdm,12, Separated, Other-service, Not-in-family, White, Male, <=50K
29, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, <=50K
60, Private, 11th,7, Married-civ-spouse, Sales, Husband, White, Male, >50K
37, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, >50K
25, Private, 11th,7, Divorced, Sales, Own-child, White, Female, <=50K
27, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
50, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
41, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male, <=50K
46, Private, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
35, Private, Assoc-voc,11, Divorced, Other-service, Unmarried, Black, Female, <=50K
21, ?, Some-college,10, Never-married, ?, Own-child, White, Male, <=50K
35, ?, 11th,7, Separated, ?, Not-in-family, White, Female, <=50K
40, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male, <=50K
